,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
112,112,112,112,112,116,116,2365,347,1431097904601645060,1431097894371799041,1630035303000.0,2021-08-26 23:35:03,-400,,"They could be focused on promoting the movie &amp; rallying their folks to go see it, but instead they on Twitter being anti black. Why  https://t.co/39qGiq5nWg",en,[],[],1161424157441220609,1161424157441220609,irissirens,random black girl🤨ˣ,4,23,https://twitter.com/irissirens/status/1431097904601645060,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9NkXEAIR1CF.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9NkXEAIR1CF.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"They could be focused on promoting the movie &amp; rallying their folks to go see it, but instead they on Twitter being anti black. Why",False,25
113,113,113,113,113,117,117,2367,349,1431097904295337985,1431097904295337985,1630035303000.0,2021-08-26 23:35:03,-400,,goodnight sweet dreams ✨🤍  https://t.co/PPU5iu7ndk,en,[],[],1424160505422307335,1424160505422307335,summershawmilaa,emmy 🦋 SUMMER OF LOVE,4,23,https://twitter.com/summershawmilaa/status/1431097904295337985,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH86BXIAIlhdn.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH86BXIAIlhdn.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,goodnight sweet dreams ✨🤍,False,4
114,114,114,114,114,118,118,2374,356,1431097903515328517,1431097903515328517,1630035303000.0,2021-08-26 23:35:03,-400,,"Sign up for the Frommer's newsletter!  It's #free, informative and fun to read.   https://t.co/in7avH6sRa  https://t.co/xxVxeK1pAd",en,['free'],[],66244710,66244710,Frommers,Frommer's,4,23,https://twitter.com/Frommers/status/1431097903515328517,['http://bit.ly/FrommersNews'],['https://pbs.twimg.com/tweet_video_thumb/E9xH9YgXIAE3BZ9.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9YgXIAE3BZ9.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"Sign up for the Frommer's newsletter! It's free, informative and fun to read.",False,13
115,115,115,115,115,119,119,2376,358,1431097903473438721,1431096992667668482,1630035303000.0,2021-08-26 23:35:03,-400,,@therealzevgood It's one of the best shows in history.  https://t.co/9PaBn45XDQ,en,[],[],945815508590440453,945815508590440453,hwjohnston7,H.W. Johnston,4,23,https://twitter.com/hwjohnston7/status/1431097903473438721,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9JoWYAYPD1V.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9JoWYAYPD1V.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'therealzevgood', 'name': 'Zev Good', 'id': '935352710920056832'}]",,,,,It's one of the best shows in history.,True,8
116,116,116,116,116,120,120,2378,360,1431097902760398849,1431097902760398849,1630035303000.0,2021-08-26 23:35:03,-400,,"Omgoshhh. Not againnn. My body just went back to normal, &amp; not being sore. 🤦‍♀️🤦‍♀️ how is it back to feeling sore again. I'm getting oldddd man. Body aches Lord help meee  https://t.co/yN7f03NW3X",en,[],[],925043808206819328,925043808206819328,Sandii15182955,venting,4,23,https://twitter.com/Sandii15182955/status/1431097902760398849,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH87OXoAAdrRJ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH87OXoAAdrRJ.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"Omgoshhh. Not againnn. My body just went back to normal, &amp; not being sore. 🤦‍♀️🤦‍♀️ how is it back to feeling sore again. I'm getting oldddd man. Body aches Lord help meee",False,32
117,117,117,117,117,121,121,2380,362,1431097902634520576,1431097902634520576,1630035303000.0,2021-08-26 23:35:03,-400,,PLOT TWIST 🏃  #MDLNY @FredrikEklundNY  @bravotv  https://t.co/Z3H804Q8Vj,en,['mdlny'],[],15792387,15792387,WorldOfWonder,World of Wonder,4,23,https://twitter.com/WorldOfWonder/status/1431097902634520576,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH81LX0AAdc3U.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH81LX0AAdc3U.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,PLOT TWIST 🏃 MDLNY,False,4
118,118,118,118,118,122,122,2388,370,1431097901720252418,1431086678815481857,1630035302000.0,2021-08-26 23:35:02,-400,,@themagalorian Good  https://t.co/wYV5lVQDmt,en,[],[],1348933174554980352,1348933174554980352,goodlucktoall50,The Last Americans,4,23,https://twitter.com/goodlucktoall50/status/1431097901720252418,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8u1WEAs-Cv0.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8u1WEAs-Cv0.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'themagalorian', 'name': 'Fawkes and Co.', 'id': '1332697059170918403'}]",,,,,Good,True,1
119,119,119,119,119,123,123,2394,376,1431097901393006593,1430878065404616705,1630035302000.0,2021-08-26 23:35:02,-400,,@MarianaMCPG1 good night mariana  https://t.co/X074pcZYiR,en,[],[],388573577,388573577,TheirWarHere,Vasto Lorde ⚰️📝,4,23,https://twitter.com/TheirWarHere/status/1431097901393006593,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH80gXoAEDwIq.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH80gXoAEDwIq.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'MarianaMCPG1', 'name': 'Mariana 🦋', 'id': '1259571282'}]",,,,,good night mariana,True,3
120,120,120,120,120,124,124,2398,380,1431097900872896513,1431095991684386817,1630035302000.0,2021-08-26 23:35:02,-400,,@howufeelinbecky me and my fav oomfie  https://t.co/3ZZhhquDJx,en,[],[],765207383912095744,765207383912095744,tw1tterenjoyer,lola woolfe,4,23,https://twitter.com/tw1tterenjoyer/status/1431097900872896513,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH81hWUAQXOo5.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH81hWUAQXOo5.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'howufeelinbecky', 'name': 'venus ""bisexual demon""', 'id': '1087390849028128769'}]",,,,,me and my fav oomfie,True,5
121,121,121,121,121,125,125,2400,382,1431097900822634499,1431097900822634499,1630035302000.0,2021-08-26 23:35:02,-400,,"my friends and i seem to have similar star wars opinions, but this might be my *absolute favorite* scene in any star wars and idk if it's anyone else's  https://t.co/Hc7ERMgIPh",en,[],[],2799283728,2799283728,downloadagoat,jawn valjawn,4,23,https://twitter.com/downloadagoat/status/1431097900822634499,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9CBXMAER6ho.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9CBXMAER6ho.jpg,False,0,0,0,https://twitter.com/atgcast/status/1430921299015131143,.gif,,,,,,,[],,,,,"my friends and i seem to have similar star wars opinions, but this might be my *absolute favorite* scene in any star wars and idk if it's anyone else's",False,29
122,122,122,122,122,126,126,2402,384,1431097900310806528,1430743078252408838,1630035302000.0,2021-08-26 23:35:02,-400,,"@jihahzmn With lesser work experience? Tini, obviously 😭 (on another note, I justtt took over this  task few weeks ago, so yeah imagine siapa lagi gila 😭)  https://t.co/t0veF0O3yU",en,[],[],1227172706,1227172706,fatini___,Fatini 🇲🇾🏴,4,23,https://twitter.com/fatini___/status/1431097900310806528,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8zbVcAMVsRg.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8zbVcAMVsRg.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'jihahzmn', 'name': 'jiji aiko', 'id': '3230931414'}]",,,,,"With lesser work experience? Tini, obviously 😭 (on another note, I justtt took over this task few weeks ago, so yeah imagine siapa lagi gila 😭)",True,26
123,123,123,123,123,127,127,2404,386,1431097900159877123,1431097900159877123,1630035302000.0,2021-08-26 23:35:02,-400,,Mood  #BUTTERTHEEREMIXToday  https://t.co/fAv3XEnOUc,en,['buttertheeremixtoday'],[],1366161627121414149,1366161627121414149,Poignet1999,Hanabi ⁷👅💗| 🇲🇽,4,23,https://twitter.com/Poignet1999/status/1431097900159877123,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH84PXMAIEHXe.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH84PXMAIEHXe.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Mood BUTTERTHEEREMIXToday,False,2
124,124,124,124,124,128,128,2406,388,1431097899987787778,1431097899987787778,1630035302000.0,2021-08-26 23:35:02,-400,,im not gonna say anything besides 🥺  https://t.co/ko1K7oyZ23,en,[],[],1131553908201967616,1131553908201967616,sabtriesf1twt,sabrina 🧸 school era,4,23,https://twitter.com/sabtriesf1twt/status/1431097899987787778,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8HdVgAEuxNW.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8HdVgAEuxNW.jpg,False,1,1,0,,.gif,,,,,,,[],,,,,im not gonna say anything besides 🥺,False,7
125,125,125,125,125,129,129,2410,392,1431097899807502337,1431097899807502337,1630035302000.0,2021-08-26 23:35:02,-400,,Majority’s of the members of cabinet from Muhyiddin’s time be like. 💁🏻‍♂️  https://t.co/HunFAqamTv,en,[],[],248610664,248610664,DanYachb,Dan,4,23,https://twitter.com/DanYachb/status/1431097899807502337,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8xuVUAEA2rV.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8xuVUAEA2rV.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Majority’s of the members of cabinet from Muhyiddin’s time be like. 💁🏻‍♂️,False,12
126,126,126,126,126,130,130,2414,396,1431097899484598279,1431096923155468289,1630035302000.0,2021-08-26 23:35:02,-400,,@chaercupid STOLE WHATT??  https://t.co/6yFgZAOprI,en,[],[],1412072238967365632,1412072238967365632,agustskiss,shay™️,4,23,https://twitter.com/agustskiss/status/1431097899484598279,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8cTWQAkVoWC.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8cTWQAkVoWC.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'chaercupid', 'name': 'Mang💗🧈👅', 'id': '1316029205025443842'}]",,,,,STOLE WHATT??,True,2
127,127,127,127,127,131,131,2418,400,1431097898775744513,1431089335173099529,1630035302000.0,2021-08-26 23:35:02,-400,,@DrakonWarrior You know it's true  https://t.co/zMnxw4PS5g,en,[],[],1178790042237636613,1178790042237636613,OriginsStory,Broly,4,23,https://twitter.com/OriginsStory/status/1431097898775744513,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8yvXMAIoMCS.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8yvXMAIoMCS.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'DrakonWarrior', 'name': '━━ 𝘾𝙝𝙧𝙞𝙨𝙩𝙞𝙣𝙖∼♡', 'id': '1156060314888097792'}]",,,,,You know it's true,True,4
128,128,128,128,128,132,132,2419,401,1431097898498871297,1431092039102439427,1630035302000.0,2021-08-26 23:35:02,-400,,"@0rionsCrown Fixer of broken things, you say? Excellent!   Hello! My name is Jay. Nice to meet you Orion.  https://t.co/cpOfhC3YJL",en,[],[],1219768869742501889,1219768869742501889,DeadlyParkJay,|| Jay || 💻🪓,4,23,https://twitter.com/DeadlyParkJay/status/1431097898498871297,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8xSVUAQoYWe.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8xSVUAQoYWe.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': '0rionsCrown', 'name': '✵ 𝘖𝘳𝘪𝘰𝘯 ✵', 'id': '1430712916106518528'}]",,,,,"Fixer of broken things, you say? Excellent! Hello! My name is Jay. Nice to meet you Orion.",True,17
129,129,129,129,129,133,133,2420,402,1431097898478014472,1431001256907128832,1630035302000.0,2021-08-26 23:35:02,-400,,@RealMelina @DeonnaPurrazzo @nwa Good luck Melina ❤🌹 I hope you win this Saturday  https://t.co/foG5IIxIhr,en,[],[],966267686589227008,966267686589227008,Carlton_W1,Carlton Weathersby,4,23,https://twitter.com/Carlton_W1/status/1431097898478014472,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8jTXEAUp974.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8jTXEAUp974.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'RealMelina', 'name': '🄼🄴🄻🄸🄽🄰', 'id': '103009843'}, {'screen_name': 'DeonnaPurrazzo', 'name': 'The Virtuosa', 'id': '1236278743'}, {'screen_name': 'nwa', 'name': 'NWA', 'id': '111370972'}]",,,,,Good luck Melina ❤🌹 I hope you win this Saturday,True,10
130,130,130,130,130,134,134,2425,407,1431097897484005377,1431097897484005377,1630035301000.0,2021-08-26 23:35:01,-400,,Me staring at this stream waiting for something to happen for the last 20 min  https://t.co/xe94diNPdi,en,[],[],1119068729084719104,1119068729084719104,Geo_Lopez24,G-LO,4,23,https://twitter.com/Geo_Lopez24/status/1431097897484005377,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH81bWEAUxmAj.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH81bWEAUxmAj.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Me staring at this stream waiting for something to happen for the last 20 min,False,15
131,131,131,131,131,135,135,2428,410,1431097897295044613,1431031343568146433,1630035301000.0,2021-08-26 23:35:01,-400,,"@dropthemikeFF @MyFantasyLeague @TheSportsMe Looks like another great, but yes year he’s number 3  https://t.co/dthmYLhs63",en,[],[],1401689678168748035,1401689678168748035,ThePPRShow,The PPR Show,4,23,https://twitter.com/ThePPRShow/status/1431097897295044613,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH80gVkAIR-5Q.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH80gVkAIR-5Q.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'dropthemikeFF', 'name': 'Mike Hicks', 'id': '431276369'}, {'screen_name': 'MyFantasyLeague', 'name': 'MyFantasyLeague.com', 'id': '22930219'}, {'screen_name': 'TheSportsMe', 'name': 'SportsMe', 'id': '897929432027062272'}]",,,,,"Looks like another great, but yes year he’s number 3",True,10
132,132,132,132,132,136,136,2431,413,1431097897228152838,1431097504590860297,1630035301000.0,2021-08-26 23:35:01,-400,,@shadowjmn do it for the tannies  https://t.co/A2PTNTCmMT,en,[],[],892596787579584514,892596787579584514,joonielvur,bea⁷ ⟭⟬ ( .◜‿◝. )👅🧈,4,23,https://twitter.com/joonielvur/status/1431097897228152838,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8y2XsAM6hZT.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8y2XsAM6hZT.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'shadowjmn', 'name': 'jimin thee stallion', 'id': '1190639619462901760'}]",,,,,do it for the tannies,True,5
133,133,133,133,133,137,137,2437,419,1431097896858882055,1431097896858882055,1630035301000.0,2021-08-26 23:35:01,-400,,"Shit, Everyone Saying Jean Grey When It Could Be Rogue Or Storm That My Good Sis Wanda Gets Into A Lil Scuffle With #DoctorStrangeInTheMultiverseOfMadness  https://t.co/IX95KnJkjy",en,['doctorstrangeinthemultiverseofmadness'],[],380116613,380116613,__kingofharts,Sailor Slay 🧝🏾‍♀️💚,4,23,https://twitter.com/__kingofharts/status/1431097896858882055,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH80OVgAQ5mVB.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH80OVgAQ5mVB.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"Shit, Everyone Saying Jean Grey When It Could Be Rogue Or Storm That My Good Sis Wanda Gets Into A Lil Scuffle With DoctorStrangeInTheMultiverseOfMadness",False,24
134,134,134,134,134,138,138,2439,421,1431097896687001601,1431097896687001601,1630035301000.0,2021-08-26 23:35:01,-400,,"▓▓▓▓  𝙽 𝙰 𝚁 𝚁 𝙰 𝙲 𝙸 𝙾 𝙽.  ▓▓▓▓▓                 ""𝑇𝒉𝑒 𝑃𝑎𝑠𝑡 𝑁𝑖𝑔𝒉𝑡𝑚𝑎𝑟𝑒""                  🥀 ━━━━━━🥀            &lt;&lt;𝖴𝗇𝖺 𝗌𝖾𝗆𝖺𝗇𝖺 𝖺𝗍𝗋𝖺́𝗌...&gt;&gt;  ⚠️corruption of mind/ childhood depression and others.⚠️  D I S C R E C I O N.  https://t.co/ooEo4McUmc",en,[],[],1358106710666272770,1358106710666272770,Nnjur1,🍁🍓𝑵𝒂̈𝒏𝒋𝒖𝒓🏹𝑭𝒓𝒊𝒋𝒐𝒍𝒊𝒕𝒐🍓🍁,4,23,https://twitter.com/Nnjur1/status/1431097896687001601,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8tdWQAAKAmh.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8tdWQAAKAmh.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,"▓▓▓▓ 𝙽 𝙰 𝚁 𝚁 𝙰 𝙲 𝙸 𝙾 𝙽. ▓▓▓▓▓ ""𝑇𝒉𝑒 𝑃𝑎𝑠𝑡 𝑁𝑖𝑔𝒉𝑡𝑚𝑎𝑟𝑒"" 🥀 ━━━━━━🥀 &lt;&lt;𝖴𝗇𝖺 𝗌𝖾𝗆𝖺𝗇𝖺 𝖺𝗍𝗋𝖺́𝗌...&gt;&gt; ⚠️corruption of mind/ childhood depression and others.⚠️ D I S C R E C I O N.",False,36
135,135,135,135,135,139,139,2440,422,1431097896515117058,1430714535111888896,1630035301000.0,2021-08-26 23:35:01,-400,,@SluggaSports I mean I do want to play them &amp; kick their ass. Don’t get me wrong.  https://t.co/LDu1vyXHKH,en,[],[],1365836101521465351,1365836101521465351,shockadelica__,Kris Shocka 🏳️‍🌈,4,23,https://twitter.com/shockadelica__/status/1431097896515117058,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8MzXEAIgQz6.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8MzXEAIgQz6.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'SluggaSports', 'name': 'Francis Carlota', 'id': '1212469149391183872'}]",,,,,I mean I do want to play them &amp; kick their ass. Don’t get me wrong.,True,16
136,136,136,136,136,140,140,2441,423,1431097896510754820,1431097896510754820,1630035301000.0,2021-08-26 23:35:01,-400,,connor and ranboo interactions and no one told me  https://t.co/SQCwr52Q1k,en,[],[],1315434761930764288,1315434761930764288,jskeley,jack ☭,4,23,https://twitter.com/jskeley/status/1431097896510754820,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8y2UcAApeHY.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8y2UcAApeHY.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,connor and ranboo interactions and no one told me,False,9
137,137,137,137,137,141,141,2445,427,1431097895982227458,1431096856206094339,1630035301000.0,2021-08-26 23:35:01,-400,,@EarlNoahBernsby it's not gonna put lipstick on that pig.  https://t.co/KboeTzBLTL,en,[],[],1421347692773470211,1421347692773470211,hammondoftejas,George S. Hammond,4,23,https://twitter.com/hammondoftejas/status/1431097895982227458,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8pbVgAY-quo.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8pbVgAY-quo.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'EarlNoahBernsby', 'name': 'Conan the Bernsbarian', 'id': '1611656443'}]",,,,,it's not gonna put lipstick on that pig.,True,8
